file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F00091,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Baltimore Fallen Lumber Co - Cert of Insurance (Sandy Spring).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Baltimore Fallen Lumber Co - Cert of Insurance (Sandy Spring).pdf,PLACED,02 Financing & Legal,False,moved,True
F00092,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Erie Insurance - Baltimore Fallen Lumber Co (Apps - Unsigned).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Erie Insurance - Baltimore Fallen Lumber Co (Apps - Unsigned).pdf,PLACED,02 Financing & Legal,False,moved,True
F00093,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Execution Copy - Lease - Bluemount Manor Farm (00362666xA886F).PDF.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Execution Copy - Lease - Bluemount Manor Farm (00362666xA886F).PDF.pdf,PLACED,02 Financing & Legal,False,moved,True
F00094,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/MD Certificate of Title - BFL Ram.heic,COMPANIES/Cambium/02_Financing_and_Legal/MD Certificate of Title - BFL Ram.heic,PLACED,02 Financing & Legal,False,moved,True
F00095,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/MHIC_BFL exp 12032024.log,COMPANIES/Cambium/02_Financing_and_Legal/MHIC_BFL exp 12032024.log,PLACED,02 Financing & Legal,False,moved,True
F00096,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/MHIC_TIMMINS_BFL exp 12032024.log.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MHIC_TIMMINS_BFL exp 12032024.log.pdf,PLACED,02 Financing & Legal,False,moved,True
F00097,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/OE Assets Aug 2021 - Sheet1.pdf,COMPANIES/Cambium/02_Financing_and_Legal/OE Assets Aug 2021 - Sheet1.pdf,PLACED,02 Financing & Legal,False,moved,True
F00098,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Sawyer License - John Ferrara BFL 2022 - May 17 2022 - 10-19 AM.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Sawyer License - John Ferrara BFL 2022 - May 17 2022 - 10-19 AM.pdf,PLACED,02 Financing & Legal,False,moved,True
F00099,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Storage Lease (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Storage Lease (1).pdf,PLACED,02 Financing & Legal,False,moved,True
F00100,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/W9 BFL.pdf,COMPANIES/Cambium/02_Financing_and_Legal/W9 BFL.pdf,PLACED,02 Financing & Legal,False,moved,True
F00101,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/2022 Tax Documents/1099 2022(Issued by Sixty Forty Design).pdf,COMPANIES/Cambium/02_Financing_and_Legal/1099 2022(Issued by Sixty Forty Design).pdf,PLACED,02 Financing & Legal,False,moved,True
F00102,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/2022 Tax Documents/Anthony DeRieux_1099 2022.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Anthony DeRieux_1099 2022.pdf,PLACED,02 Financing & Legal,False,moved,True
F00103,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/2022 Tax Documents/Sixty Forty Design_1099 2022.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Sixty Forty Design_1099 2022.pdf,PLACED,02 Financing & Legal,False,moved,True
F00104,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/2022 Tax Documents/The Korth Companies.pdf,COMPANIES/Cambium/02_Financing_and_Legal/The Korth Companies.pdf,PLACED,02 Financing & Legal,False,moved,True
F00105,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Corporate Docs/Baltimore Fallen Lumber Company LLC – Articles of Organization.PDF,COMPANIES/Cambium/02_Financing_and_Legal/Baltimore Fallen Lumber Company LLC – Articles of Organization.PDF,PLACED,02 Financing & Legal,False,moved,True
F00106,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Corporate Docs/Baltimore Fallen Lumber Company LLC – Articles of Organization.PDF.docx,COMPANIES/Cambium/02_Financing_and_Legal/Baltimore Fallen Lumber Company LLC – Articles of Organization.PDF.docx,PLACED,02 Financing & Legal,False,moved,True
F00107,Cambium,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Corporate Docs/Consent, Assignment & Assumption Agreement_BFL_to Notary.docx","COMPANIES/Cambium/02_Financing_and_Legal/Consent, Assignment & Assumption Agreement_BFL_to Notary.docx",PLACED,02 Financing & Legal,False,moved,True
F00108,Cambium,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Corporate Docs/EIN - The Baltimore Fallen Lumber Company, LLC (00467626) (1).PDF","COMPANIES/Cambium/02_Financing_and_Legal/EIN - The Baltimore Fallen Lumber Company, LLC (00467626) (1).PDF",PLACED,02 Financing & Legal,False,moved,True
F00109,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Corporate Docs/EIN Individual Request - Online Application.pdf,COMPANIES/Cambium/02_Financing_and_Legal/EIN Individual Request - Online Application.pdf,PLACED,02 Financing & Legal,False,moved,True
F00110,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Corporate Docs/MHIC Name change request.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MHIC Name change request.pdf,PLACED,02 Financing & Legal,False,moved,True
F00111,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/ Sandy Spring Loan Amortization Schedule.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Sandy Spring Loan Amortization Schedule.pdf,PLACED,02 Financing & Legal,True,moved,True
F00112,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Enduring Planet - Signed BFL - Sep 21 2022 - 12-26 PM (2).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Enduring Planet - Signed BFL - Sep 21 2022 - 12-26 PM (2).pdf,PLACED,02 Financing & Legal,False,moved,True
F00113,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Enduring Planet Loan Statement 2023-2024.xlsx,COMPANIES/Cambium/02_Financing_and_Legal/Enduring Planet Loan Statement 2023-2024.xlsx,PLACED,02 Financing & Legal,False,moved,True
F00114,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/M&T Bank Loan Statement April 2024.pdf,COMPANIES/Cambium/02_Financing_and_Legal/M&T Bank Loan Statement April 2024.pdf,PLACED,02 Financing & Legal,False,moved,True
F00115,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Loan Doc(1).docx,COMPANIES/Cambium/02_Financing_and_Legal/Sandy Spring Loan Doc(1).docx,PLACED,02 Financing & Legal,False,moved,True
F00116,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Loan Doc.docx,COMPANIES/Cambium/14_Historical_Superseded/Sandy Spring Loan Doc.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00117,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sterns Bank Year End Tax Letter Sterns Bank 2023 (1).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Sterns Bank Year End Tax Letter Sterns Bank 2023 (1).pdf,PLACED,02 Financing & Legal,False,moved,True
F00118,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan/LN - 06807 - Loans YTD Activity - 1816252600 - 1 - 12-29-2023.pdf,COMPANIES/Cambium/02_Financing_and_Legal/LN - 06807 - Loans YTD Activity - 1816252600 - 1 - 12-29-2023.pdf,PLACED,02 Financing & Legal,False,moved,True
F00119,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Loan Docs/Sandy Spring Bank Loan/LN - eStatements - THE BALTIMORE  FALLEN LUMBER COMPAN - 1816252600 - 70 - 3-22-2024.pdf,COMPANIES/Cambium/02_Financing_and_Legal/LN - eStatements - THE BALTIMORE FALLEN LUMBER COMPAN - 1816252600 - 70 - 3-22-2024.pdf,PLACED,02 Financing & Legal,True,moved,True
F00120,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 BFL Business Catastrophe Quarterly payment $169.50.pdf,COMPANIES/Cambium/02_Financing_and_Legal/6.26.24 BFL Business Catastrophe Quarterly payment $169.50.pdf,PLACED,02 Financing & Legal,False,moved,True
F00121,Cambium,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 BFL Workers Comp Quarterly payment $2,609.50.pdf","COMPANIES/Cambium/02_Financing_and_Legal/6.26.24 BFL Workers Comp Quarterly payment $2,609.50.pdf",PLACED,02 Financing & Legal,False,moved,True
F00122,Cambium,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 Quarterly Commercial Auto Payment $1,477.pdf","COMPANIES/Cambium/02_Financing_and_Legal/6.26.24 Quarterly Commercial Auto Payment $1,477.pdf",PLACED,02 Financing & Legal,False,moved,True
F00123,Cambium,"Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/6.26.24 Quarterly Insurance Payment $1,602.75.pdf","COMPANIES/Cambium/02_Financing_and_Legal/6.26.24 Quarterly Insurance Payment $1,602.75.pdf",PLACED,02 Financing & Legal,False,moved,True
F00124,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/BFL Verizon 03182024_01.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BFL Verizon 03182024_01.pdf,PLACED,02 Financing & Legal,False,moved,True
F00125,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/BFL Verizon 03182024_02.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BFL Verizon 03182024_02.pdf,PLACED,02 Financing & Legal,False,moved,True
F00126,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/MD filing $309.pdf,COMPANIES/Cambium/02_Financing_and_Legal/MD filing $309.pdf,PLACED,02 Financing & Legal,False,moved,True
F00127,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/BFL Receipts/2024 Receipts/Southwest Receipt 3.15.24_$495.98.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Southwest Receipt 3.15.24_$495.98.pdf,PLACED,02 Financing & Legal,False,moved,True
F00128,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations/BFL WV Registration Application.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BFL WV Registration Application.pdf,PLACED,02 Financing & Legal,False,moved,True
F00129,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Foreign State Registrations/BFL WV reg BusinessReceipt.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BFL WV reg BusinessReceipt.pdf,PLACED,02 Financing & Legal,False,moved,True
F00130,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/BFL Maryland Taxes 2023 Property FINAL.pdf,COMPANIES/Cambium/02_Financing_and_Legal/BFL Maryland Taxes 2023 Property FINAL.pdf,PLACED,02 Financing & Legal,False,moved,True
F00131,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/Maryland Tax Receipt for 2023 Property Taxes.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Maryland Tax Receipt for 2023 Property Taxes.pdf,PLACED,02 Financing & Legal,False,moved,True
F00132,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/Maryland tax backup.pdf,COMPANIES/Cambium/14_Historical_Superseded/Maryland tax backup.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00133,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Maryland Property Taxes/Maryland tax backup.xlsx,COMPANIES/Cambium/02_Financing_and_Legal/Maryland tax backup.xlsx,PLACED,02 Financing & Legal,False,moved,True
F00134,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Southwest Card Statements/2022_05_18.pdf,COMPANIES/Cambium/14_Historical_Superseded/2022_05_18.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00135,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Southwest Card Statements/2022_06_18.pdf,COMPANIES/Cambium/14_Historical_Superseded/2022_06_18.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00136,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Acquisition of OE Custom/BFL Records - Company Docs/Southwest Card Statements/2022_07_18.pdf,COMPANIES/Cambium/14_Historical_Superseded/2022_07_18.pdf,SUPERSEDED,14 Historical / Superseded,False,moved,True
